w_c_ratio,age,cement,slag,fly_ash,sp,coarse_agg,fine_agg,fc,fc_ext_abrams
0.5874723188864283,7,316.1,210.7,0.0,0.0,977.0,689.3,24.44,28.182252315056328
0.9973147153598282,28,186.2,124.1,0.0,0.0,1083.4,764.3,17.6,30.006138074165943
1.0904286553141513,7,170.3,155.5,0.0,0.0,1026.6,724.3,10.73,18.786190140517036
0.6807184750733137,28,272.8,181.9,0.0,0.0,1012.4,714.3,31.38,38.545479378128945
0.5811209439528023,3,339.0,0.0,0.0,0.0,968.0,781.0,13.22,17.76590069316212
0.5811209439528023,7,339.0,0.0,0.0,0.0,968.0,781.0,20.97,28.383852865916904
0.5811209439528023,14,339.0,0.0,0.0,0.0,968.0,781.0,27.04,36.58288903017453
0.5811209439528023,28,339.0,0.0,0.0,0.0,968.0,781.0,32.04,42.75856633041631
0.5811209439528023,90,339.0,0.0,0.0,0.0,968.0,781.0,35.17,48.38548845442517
0.5811209439528023,180,339.0,0.0,0.0,0.0,968.0,781.0,36.45,49.86732460127175
0.5811209439528023,365,339.0,0.0,0.0,0.0,968.0,781.0,38.89,50.65359916832029
0.8220338983050848,3,236.0,0.0,0.0,0.0,968.0,885.0,6.47,14.15201457013474
0.8220338983050848,14,236.0,0.0,0.0,0.0,968.0,885.0,12.84,29.14130769468485
0.8220338983050848,28,236.0,0.0,0.0,0.0,968.0,885.0,18.42,34.060747279704636
0.8220338983050848,90,236.0,0.0,0.0,0.0,968.0,885.0,21.95,38.54305781713978
0.8177966101694916,180,236.0,0.0,0.0,0.0,968.0,885.0,24.1,39.858307365990555
0.8177966101694916,365,236.0,0.0,0.0,0.0,968.0,885.0,25.08,40.48676645454336
0.6895306859205776,14,277.0,0.0,0.0,0.0,968.0,856.0,21.26,32.701324122223824
0.6895306859205776,28,277.0,0.0,0.0,0.0,968.0,856.0,25.97,38.22174173885576
0.6895306859205776,3,277.0,0.0,0.0,0.0,968.0,856.0,11.36,15.880880168079052
0.6895306859205776,90,277.0,0.0,0.0,0.0,968.0,856.0,31.25,43.25162890921979
0.6895306859205776,180,277.0,0.0,0.0,0.0,968.0,856.0,32.33,44.57623736466702
0.6895306859205776,360,277.0,0.0,0.0,0.0,968.0,856.0,33.7,45.269439961407365
0.7795275590551181,3,254.0,0.0,0.0,0.0,968.0,863.0,9.31,14.653399157373686
0.7795275590551181,90,254.0,0.0,0.0,0.0,968.0,863.0,26.94,39.908580374992084
0.7795275590551181,180,254.0,0.0,0.0,0.0,968.0,863.0,27.63,41.13080585742568
0.7795275590551181,365,254.0,0.0,0.0,0.0,968.0,863.0,29.79,41.77932884971552
0.6286644951140065,180,307.0,0.0,0.0,0.0,968.0,812.0,34.49,47.361028778292315
0.6286644951140065,365,307.0,0.0,0.0,0.0,968.0,812.0,36.15,48.10778575182916
0.6286644951140065,3,307.0,0.0,0.0,0.0,968.0,812.0,12.54,16.872999318268548
0.6286644951140065,28,307.0,0.0,0.0,0.0,968.0,812.0,27.53,40.609551578825275
0.6286644951140065,90,307.0,0.0,0.0,0.0,968.0,812.0,32.92,45.95366864905601
0.8177966101694916,7,236.0,0.0,0.0,0.0,968.0,885.0,9.99,22.686846362957198
0.9,7,200.0,0.0,0.0,0.0,1125.0,845.0,7.84,21.305776715560434
0.9,28,200.0,0.0,0.0,0.0,1125.0,845.0,12.25,32.095870536563304
0.8044444444444444,7,225.0,0.0,0.0,0.0,1113.0,833.0,11.17,22.93306731319504
0.8044444444444444,28,225.0,0.0,0.0,0.0,1113.0,833.0,17.34,34.54728589890031
0.5661538461538461,7,325.0,0.0,0.0,0.0,1063.0,783.0,17.54,28.873682968994913
0.5661538461538461,28,325.0,0.0,0.0,0.0,1063.0,783.0,30.57,43.49646590493974
0.6654545454545454,7,275.0,0.0,0.0,0.0,1088.0,808.0,14.2,25.970487017968594
0.6654545454545454,28,275.0,0.0,0.0,0.0,1088.0,808.0,24.5,39.12297590594045
0.6133333333333333,7,300.0,0.0,0.0,0.0,1075.0,795.0,15.58,27.397279486893325
0.6133333333333333,28,300.0,0.0,0.0,0.0,1075.0,795.0,26.85,41.272352902448
0.496,7,375.0,0.0,0.0,0.0,1038.0,758.0,26.06,31.49024276819806
0.496,28,375.0,0.0,0.0,0.0,1038.0,758.0,38.21,47.43815578968662
0.4675,28,400.0,0.0,0.0,0.0,1025.0,745.0,43.7,49.31513619803565
0.4675,7,400.0,0.0,0.0,0.0,1025.0,745.0,30.14,32.736213817159296
0.728,7,250.0,0.0,0.0,0.0,1100.0,820.0,12.73,24.484875482629114
0.728,28,250.0,0.0,0.0,0.0,1100.0,820.0,20.87,36.88499152534488
0.5314285714285715,7,350.0,0.0,0.0,0.0,1050.0,770.0,20.28,30.097336410692048
0.5314285714285715,28,350.0,0.0,0.0,0.0,1050.0,770.0,34.29,45.33982618091822
1.0,7,203.5,305.3,0.0,0.0,963.4,630.0,19.54,19.88348770487361
0.8133493205435652,90,250.2,166.8,0.0,0.0,977.6,694.1,47.71,38.812429072257615
1.2229299363057324,90,157.0,236.0,0.0,0.0,935.4,781.2,43.38,29.70462270375045
1.4401981599433828,28,141.3,212.0,0.0,0.0,971.8,748.5,29.89,23.580948795533196
1.2200239808153477,3,166.8,250.2,0.0,0.0,975.6,692.6,6.9,10.923797801644069
1.6598694942903753,90,122.6,183.9,0.0,0.0,958.2,800.1,33.19,24.312301522243466
1.10657966286025,3,183.9,122.6,0.0,0.0,959.2,800.0,4.9,11.645749532515726
1.8823529411764706,3,102.0,153.0,0.0,0.0,887.0,942.0,4.57,8.220102667091432
1.8823529411764706,90,102.0,153.0,0.0,0.0,887.0,942.0,25.46,22.38747641124803
1.6598694942903753,28,122.6,183.9,0.0,0.0,958.2,800.1,24.29,21.484936713268915
1.2200239808153477,28,166.8,250.2,0.0,0.0,975.6,692.6,33.95,26.291148473065004
0.96,3,200.0,133.0,0.0,0.0,965.4,806.2,11.41,12.783030596175456
1.8790397045244691,28,108.3,162.4,0.0,0.0,938.2,849.0,20.59,19.806824336939975
0.6665574844415328,7,305.3,203.5,0.0,0.0,965.4,631.0,25.89,25.942300179128104
1.8790397045244691,90,108.3,162.4,0.0,0.0,938.2,849.0,29.23,22.41335368609179
1.6551724137931034,90,116.0,173.0,0.0,0.0,909.8,891.9,31.02,24.357521207763796
1.4401981599433828,7,141.3,212.0,0.0,0.0,971.8,748.5,10.39,15.65342897324916
1.2229299363057324,28,157.0,236.0,0.0,0.0,935.4,781.2,33.66,26.250165509740604
1.443609022556391,28,133.0,200.0,0.0,0.0,927.4,839.2,27.87,23.54439930549142
0.8133493205435652,7,250.2,166.8,0.0,0.0,977.6,694.1,19.35,22.768113154286926
1.1098265895953756,7,173.0,116.0,0.0,0.0,946.8,856.8,11.39,18.570225495871806
1.0,3,192.0,288.0,0.0,0.0,929.8,716.1,12.79,12.445388216575486
1.0,28,192.0,288.0,0.0,0.0,929.8,716.1,39.32,29.953277728893383
1.2549019607843137,3,153.0,102.0,0.0,0.0,888.0,943.1,4.78,10.723745866345284
0.6666666666666666,3,288.0,192.0,0.0,0.0,932.0,717.8,16.11,16.23595055288854
0.6665574844415328,28,305.3,203.5,0.0,0.0,965.4,631.0,43.38,39.08051412938392
0.8135593220338984,7,236.0,157.0,0.0,0.0,972.6,749.1,20.42,22.764259186163788
1.1098265895953756,3,173.0,116.0,0.0,0.0,946.8,856.8,6.94,11.623396709664005
0.9599056603773585,7,212.0,141.3,0.0,0.0,973.4,750.0,15.03,20.424241272551072
0.8135593220338984,3,236.0,157.0,0.0,0.0,972.6,749.1,13.57,14.248508472943174
1.10657966286025,90,183.9,122.6,0.0,0.0,959.2,800.0,32.53,31.717236816793964
1.2200239808153477,7,166.8,250.2,0.0,0.0,975.6,692.6,15.75,17.452504935943377
1.8823529411764706,7,102.0,153.0,0.0,0.0,887.0,942.0,7.68,13.132921807632059
0.6666666666666666,28,288.0,192.0,0.0,0.0,932.0,717.8,38.8,39.07631707748108
0.9599056603773585,28,212.0,141.3,0.0,0.0,973.4,750.0,33.0,30.76789043849175
1.8823529411764706,28,102.0,153.0,0.0,0.0,887.0,942.0,17.28,19.783956423269963
1.1098265895953756,28,173.0,116.0,0.0,0.0,946.8,856.8,24.28,27.974927237221372
1.10657966286025,28,183.9,122.6,0.0,0.0,959.2,800.0,24.05,28.02872550363548
1.443609022556391,90,133.0,200.0,0.0,0.0,927.4,839.2,36.59,26.64278432440931
1.0,90,192.0,288.0,0.0,0.0,929.8,716.1,50.73,33.89505537964211
1.443609022556391,7,133.0,200.0,0.0,0.0,927.4,839.2,13.66,15.629166809273563
0.6665574844415328,3,305.3,203.5,0.0,0.0,965.4,631.0,14.14,16.237694400115167
0.8135593220338984,90,236.0,157.0,0.0,0.0,972.6,749.1,47.78,38.805859276007375
1.8790397045244691,3,108.3,162.4,0.0,0.0,938.2,849.0,2.33,8.22960413353869
1.2229299363057324,7,157.0,236.0,0.0,0.0,935.4,781.2,16.89,17.425299758107897
0.6666666666666666,7,288.0,192.0,0.0,0.0,932.0,717.8,23.52,25.939514105742006
0.9599056603773585,3,212.0,141.3,0.0,0.0,973.4,750.0,6.81,12.783854394095975
0.9599056603773585,90,212.0,141.3,0.0,0.0,973.4,750.0,39.7,34.81686911751437
1.2549019607843137,28,153.0,102.0,0.0,0.0,888.0,943.1,17.96,25.809668018302947
0.8135593220338984,28,236.0,157.0,0.0,0.0,972.6,749.1,32.88,34.2929866136385
1.6551724137931034,28,116.0,173.0,0.0,0.0,909.8,891.9,22.35,21.524897639251567
1.10657966286025,7,183.9,122.6,0.0,0.0,959.2,800.0,10.79,18.605937686653405
1.8790397045244691,7,108.3,162.4,0.0,0.0,938.2,849.0,7.72,13.148101911940149
1.0,28,203.5,305.3,0.0,0.0,963.4,630.0,41.68,29.953277728893383
1.0,3,203.5,305.3,0.0,0.0,963.4,630.0,9.56,12.445388216575486
1.443609022556391,3,133.0,200.0,0.0,0.0,927.4,839.2,6.88,9.782541741675914
0.6666666666666666,90,288.0,192.0,0.0,0.0,932.0,717.8,50.53,44.21866425977312
0.96,7,200.0,133.0,0.0,0.0,965.4,806.2,17.17,20.422925124308932
0.96,28,200.0,133.0,0.0,0.0,965.4,806.2,30.44,30.76590774036483
0.8133493205435652,3,250.2,166.8,0.0,0.0,977.6,694.1,9.73,14.250920732310277
1.6598694942903753,3,122.6,183.9,0.0,0.0,958.2,800.1,3.32,8.926848695001421
1.2549019607843137,90,153.0,102.0,0.0,0.0,888.0,943.1,26.32,29.20615682625917
0.96,90,200.0,133.0,0.0,0.0,965.4,806.2,43.25,34.81462550119226
1.6551724137931034,3,116.0,173.0,0.0,0.0,909.8,891.9,6.28,8.943452194686806
1.1098265895953756,90,173.0,116.0,0.0,0.0,946.8,856.8,32.1,31.656358830887402
0.8133493205435652,28,250.2,166.8,0.0,0.0,977.6,694.1,36.96,34.298792384701606
0.6665574844415328,90,305.3,203.5,0.0,0.0,965.4,631.0,54.6,44.223413633379764
1.0,7,192.0,288.0,0.0,0.0,929.8,716.1,21.48,19.88348770487361
1.2229299363057324,3,157.0,236.0,0.0,0.0,935.4,781.2,9.69,10.90676965222235
1.2549019607843137,7,153.0,102.0,0.0,0.0,888.0,943.1,8.37,17.132890141561006
1.4401981599433828,90,141.3,212.0,0.0,0.0,971.8,748.5,39.66,26.68414363741259
1.6551724137931034,7,116.0,173.0,0.0,0.0,909.8,891.9,10.09,14.288587760994044
1.4401981599433828,3,141.3,212.0,0.0,0.0,971.8,748.5,4.83,9.797727812355882
1.6598694942903753,7,122.6,183.9,0.0,0.0,958.2,800.1,10.35,14.26206102867303
1.2200239808153477,90,166.8,250.2,0.0,0.0,975.6,692.6,43.57,29.750998924212038
1.0,90,203.5,305.3,0.0,0.0,963.4,630.0,51.86,33.89505537964211
0.6193548387096774,3,310.0,0.0,0.0,0.0,1012.0,830.0,11.85,17.038880616102606
0.6193548387096774,7,310.0,0.0,0.0,0.0,1012.0,830.0,17.24,27.222322625811078
0.6193548387096774,28,310.0,0.0,0.0,0.0,1012.0,830.0,27.83,41.00879091934141
0.6193548387096774,90,310.0,0.0,0.0,0.0,1012.0,830.0,35.76,46.40544690447788
0.6193548387096774,120,310.0,0.0,0.0,0.0,1012.0,830.0,38.7,47.10532781877438
0.5800604229607251,3,331.0,0.0,0.0,0.0,1025.0,821.0,14.31,17.787193127004095
0.5800604229607251,7,331.0,0.0,0.0,0.0,1025.0,821.0,17.44,28.4178709165503
0.5800604229607251,28,331.0,0.0,0.0,0.0,1025.0,821.0,31.74,42.809812476642854
0.5800604229607251,90,331.0,0.0,0.0,0.0,1025.0,821.0,37.91,48.44347846740684
0.5800604229607251,120,331.0,0.0,0.0,0.0,1025.0,821.0,39.38,49.1740967086504
0.5501432664756447,3,349.0,0.0,0.0,0.0,1056.0,809.0,15.87,18.415675405267113
0.5501432664756447,7,349.0,0.0,0.0,0.0,1056.0,809.0,9.01,29.421971345971233
0.5501432664756447,28,349.0,0.0,0.0,0.0,1056.0,809.0,33.61,44.32242935133604
0.5501432664756447,90,349.0,0.0,0.0,0.0,1056.0,809.0,40.66,50.15515200109997
0.5501432664756447,120,349.0,0.0,0.0,0.0,1056.0,809.0,40.86,50.91158547994278
0.7815126050420168,7,238.0,0.0,0.0,0.0,1119.0,789.0,12.05,23.372126488224556
0.7815126050420168,28,238.0,0.0,0.0,0.0,1119.0,789.0,17.54,35.20870212548386
0.6283783783783784,7,296.0,0.0,0.0,0.0,1090.0,769.0,18.91,26.96534895502698
0.6283783783783784,28,296.0,0.0,0.0,0.0,1090.0,769.0,25.18,40.62167554782021
0.6262626262626263,7,297.0,0.0,0.0,0.0,1040.0,734.0,30.96,27.025051207304266
0.4,28,480.0,0.0,0.0,0.0,936.0,721.0,43.89,54.62452868615639
0.4,90,480.0,0.0,0.0,0.0,936.0,721.0,54.28,61.81298226064033
0.46851385390428213,28,397.0,0.0,0.0,0.0,1040.0,734.0,36.94,49.24513206161158
0.6619217081850534,7,281.0,0.0,0.0,0.0,1104.0,774.0,14.5,26.061295728267865
0.6583629893238434,28,281.0,0.0,0.0,0.0,1104.0,774.0,22.44,39.3988014811968
0.4,1,500.0,0.0,0.0,0.0,1125.0,613.0,12.64,9.828164327979625
0.4,3,500.0,0.0,0.0,0.0,1125.0,613.0,26.06,22.6961293451672
0.4,7,500.0,0.0,0.0,0.0,1125.0,613.0,33.21,36.26067752404982
0.4,14,500.0,0.0,0.0,0.0,1125.0,613.0,36.94,46.735034467929225
0.4,28,500.0,0.0,0.0,0.0,1125.0,613.0,44.09,54.62452868615639
0.32037037037037036,7,540.0,0.0,0.0,0.0,1125.0,613.0,52.61,41.942452549300754
0.32037037037037036,14,540.0,0.0,0.0,0.0,1125.0,613.0,59.76,54.05806232553073
0.32037037037037036,28,540.0,0.0,0.0,0.0,1125.0,613.0,67.31,63.183780858134085
0.32037037037037036,90,540.0,0.0,0.0,0.0,1125.0,613.0,69.66,71.49861095888646
0.32037037037037036,180,540.0,0.0,0.0,0.0,1125.0,613.0,71.62,73.68830108194874
0.32037037037037036,270,540.0,0.0,0.0,0.0,1125.0,613.0,74.17,74.44830992093767
0.58,7,350.0,0.0,0.0,0.0,974.0,775.0,18.13,28.419812188528038
0.58,14,350.0,0.0,0.0,0.0,974.0,775.0,22.53,36.629235659537976
0.58,28,350.0,0.0,0.0,0.0,974.0,775.0,27.34,42.812736886060335
0.58,56,350.0,0.0,0.0,0.0,974.0,775.0,29.98,46.75955357014444
0.58,90,350.0,0.0,0.0,0.0,974.0,775.0,31.35,48.446787721908315
0.58,180,350.0,0.0,0.0,0.0,974.0,775.0,32.72,49.93050119754154
0.4831168831168831,1,385.0,0.0,0.0,0.0,966.0,763.0,6.27,8.683747886680068
0.4831168831168831,3,385.0,0.0,0.0,0.0,966.0,763.0,14.7,20.053334341981685
0.4831168831168831,7,385.0,0.0,0.0,0.0,966.0,763.0,23.22,32.038392044649974
0.4831168831168831,14,385.0,0.0,0.0,0.0,966.0,763.0,27.92,41.29308823616587
0.4831168831168831,28,385.0,0.0,0.0,0.0,966.0,763.0,31.35,48.26390968951335
0.5800604229607251,180,331.0,0.0,0.0,0.0,978.0,825.0,39.0,49.92709059503065
0.5800604229607251,360,331.0,0.0,0.0,0.0,978.0,825.0,41.24,50.70350401379979
0.5501432664756447,3,349.0,0.0,0.0,0.0,1047.0,806.0,14.99,18.415675405267113
0.5800604229607251,3,331.0,0.0,0.0,0.0,978.0,825.0,13.52,17.787193127004095
0.4869109947643979,7,382.0,0.0,0.0,0.0,1047.0,739.0,24.0,31.8744674835377
0.4869109947643979,28,382.0,0.0,0.0,0.0,1047.0,739.0,37.42,48.016967202437534
0.4869109947643979,7,382.0,0.0,0.0,0.0,1111.0,784.0,11.47,31.8744674835377
0.6619217081850534,28,281.0,0.0,0.0,0.0,1104.0,774.0,22.44,39.259773763548196
0.5457227138643068,7,339.0,0.0,0.0,0.0,1069.0,754.0,21.16,29.578034775241708
0.5457227138643068,28,339.0,0.0,0.0,0.0,1069.0,754.0,31.84,44.557529516339606
0.6271186440677966,7,295.0,0.0,0.0,0.0,1069.0,769.0,14.8,27.00085594518081
0.6271186440677966,28,295.0,0.0,0.0,0.0,1069.0,769.0,25.18,40.675164691836635
0.7773109243697479,28,238.0,0.0,0.0,0.0,1118.0,789.0,17.54,35.333384084360056
0.6486486486486487,7,296.0,0.0,0.0,0.0,1085.0,765.0,14.2,26.409767544071197
0.6486486486486487,28,296.0,0.0,0.0,0.0,1085.0,765.0,21.65,39.7847255845957
0.6486486486486487,90,296.0,0.0,0.0,0.0,1085.0,765.0,29.39,45.020297583424295
0.5800604229607251,3,331.0,0.0,0.0,0.0,879.0,825.0,13.52,17.787193127004095
0.5800604229607251,7,331.0,0.0,0.0,0.0,978.0,825.0,16.26,28.4178709165503
0.5800604229607251,28,331.0,0.0,0.0,0.0,978.0,825.0,31.45,42.809812476642854
0.5800604229607251,90,331.0,0.0,0.0,0.0,978.0,825.0,37.23,48.44347846740684
0.5501432664756447,7,349.0,0.0,0.0,0.0,1047.0,806.0,18.13,29.421971345971233
0.5501432664756447,28,349.0,0.0,0.0,0.0,1047.0,806.0,32.72,44.32242935133604
0.5501432664756447,90,349.0,0.0,0.0,0.0,1047.0,806.0,39.49,50.15515200109997
0.5501432664756447,180,349.0,0.0,0.0,0.0,1047.0,806.0,41.05,51.69118521188007
0.5501432664756447,360,349.0,0.0,0.0,0.0,1047.0,806.0,42.13,52.49503196826565
0.6721854304635762,14,302.0,0.0,0.0,0.0,974.0,817.0,18.13,33.25222608273448
0.6721854304635762,180,302.0,0.0,0.0,0.0,974.0,817.0,26.74,45.327189725635634
0.36,180,525.0,0.0,0.0,0.0,1125.0,613.0,61.92,68.26301133035676
0.4,90,500.0,0.0,0.0,0.0,1125.0,613.0,47.22,61.81298226064033
0.4,180,500.0,0.0,0.0,0.0,1125.0,613.0,51.04,63.706043886844206
0.4,270,500.0,0.0,0.0,0.0,1125.0,613.0,55.16,64.36309739113351
0.32037037037037036,3,540.0,0.0,0.0,0.0,1125.0,613.0,41.64,26.252441849193282
0.7341269841269841,7,252.0,0.0,0.0,0.0,1111.0,784.0,13.71,24.35068308917011
0.7341269841269841,28,252.0,0.0,0.0,0.0,1111.0,784.0,19.69,36.68283875969114
0.5457227138643068,28,339.0,0.0,0.0,0.0,1060.0,754.0,31.65,44.557529516339606
0.48854961832061067,3,393.0,0.0,0.0,0.0,940.0,758.0,19.11,19.906826879605173
0.48854961832061067,28,393.0,0.0,0.0,0.0,940.0,758.0,39.58,47.911298856202876
0.48854961832061067,90,393.0,0.0,0.0,0.0,940.0,758.0,48.79,54.2163079025935
0.48429319371727747,7,382.0,0.0,0.0,0.0,1047.0,739.0,24.0,31.987342165195066
0.48429319371727747,28,382.0,0.0,0.0,0.0,1047.0,739.0,37.42,48.187006118065746
0.7380952380952381,7,252.0,0.0,0.0,0.0,1111.0,784.0,11.47,24.264756112566843
0.7341269841269841,28,252.0,0.0,0.0,0.0,1111.0,784.0,19.69,36.68283875969114
0.6193548387096774,7,310.0,0.0,0.0,0.0,970.0,850.0,14.99,27.222322625811078
0.6193548387096774,28,310.0,0.0,0.0,0.0,970.0,850.0,27.92,41.00879091934141
0.6193548387096774,90,310.0,0.0,0.0,0.0,970.0,850.0,34.68,46.40544690447788
0.6193548387096774,180,310.0,0.0,0.0,0.0,970.0,850.0,37.33,47.826643028154415
0.6193548387096774,360,310.0,0.0,0.0,0.0,970.0,850.0,38.11,48.57039250322269
0.36,3,525.0,0.0,0.0,0.0,1125.0,613.0,33.8,24.319609884994524
0.36,7,525.0,0.0,0.0,0.0,1125.0,613.0,42.42,38.85444597795511
0.36,14,525.0,0.0,0.0,0.0,1125.0,613.0,48.4,50.07804586132341
0.36,28,525.0,0.0,0.0,0.0,1125.0,613.0,55.94,58.53188478069228
0.36,90,525.0,0.0,0.0,0.0,1125.0,613.0,58.78,66.23453680338484
0.36,270,525.0,0.0,0.0,0.0,1125.0,613.0,67.11,68.9670646363134
0.6304347826086957,14,322.0,0.0,0.0,0.0,974.0,800.0,20.77,34.68025266989286
0.6304347826086957,28,322.0,0.0,0.0,0.0,974.0,800.0,25.18,40.534739695328454
0.6304347826086957,180,322.0,0.0,0.0,0.0,974.0,800.0,29.59,47.27377916263542
0.6721854304635762,28,302.0,0.0,0.0,0.0,974.0,817.0,21.75,38.865643263435246
0.4659949622166247,28,397.0,0.0,0.0,0.0,1040.0,734.0,39.09,49.41952018613476
0.4,3,480.0,0.0,0.0,0.0,936.0,721.0,24.39,22.6961293451672
0.2796934865900383,7,522.0,0.0,0.0,0.0,896.0,896.0,50.51,45.848225554427046
0.2796934865900383,28,522.0,0.0,0.0,0.0,896.0,896.0,74.99,69.0675928585754
0.7692307692307693,28,273.0,105.0,82.0,9.0,904.0,680.0,37.17,35.57632162445021
1.1049382716049383,28,162.0,190.0,148.0,19.0,838.0,741.0,33.76,28.056021257039998
1.4285714285714286,28,154.0,144.0,112.0,10.0,923.0,658.0,16.5,23.706620917371957
1.3741496598639455,28,147.0,115.0,89.0,9.0,860.0,829.0,19.99,24.31815099977454
1.105263157894737,28,152.0,178.0,139.0,18.0,944.0,695.0,36.35,28.05061318613775
0.5419354838709678,28,310.0,143.0,111.0,22.0,914.0,651.0,33.69,44.76146965900043
1.0972222222222223,28,144.0,0.0,175.0,18.0,943.0,844.0,15.42,28.185241554206545
0.7039473684210527,28,304.0,140.0,0.0,6.0,895.0,722.0,33.42,37.7066237555317
0.5080213903743316,28,374.0,0.0,0.0,7.0,1013.0,730.0,39.05,46.699038362558134
1.10062893081761,28,159.0,149.0,116.0,15.0,953.0,720.0,27.68,28.12800465494259
1.3071895424836601,28,153.0,239.0,0.0,6.0,1002.0,684.0,26.86,25.127948792113163
0.5419354838709678,28,310.0,143.0,0.0,10.0,914.0,804.0,45.3,44.76146965900043
0.6426229508196721,28,305.0,0.0,100.0,10.0,959.0,705.0,30.12,40.028954742431274
1.1059602649006623,28,151.0,0.0,184.0,12.0,991.0,772.0,15.57,28.039017991544924
1.2253521126760563,28,142.0,167.0,130.0,11.0,883.0,785.0,44.61,26.216128342353528
0.674496644295302,28,298.0,137.0,107.0,6.0,878.0,655.0,53.52,38.77826341277845
0.5919003115264797,28,321.0,164.0,0.0,5.0,870.0,774.0,57.21,42.24633403276865
0.5218579234972678,28,366.0,187.0,0.0,7.0,824.0,757.0,65.91,45.883371244502335
0.6142857142857143,28,280.0,129.0,100.0,9.0,825.0,805.0,52.82,41.23038240589483
0.7698412698412699,28,252.0,97.0,76.0,8.0,835.0,821.0,33.4,35.55781897657077
1.103030303030303,28,165.0,0.0,150.0,12.0,1023.0,729.0,18.03,28.087834596127976
1.1538461538461537,28,156.0,243.0,0.0,11.0,1022.0,698.0,37.36,27.27041650513407
1.26875,28,160.0,188.0,146.0,11.0,829.0,710.0,32.84,25.624595276067684
0.6241610738255033,28,298.0,0.0,107.0,6.0,879.0,815.0,42.64,40.80144705830737
0.660377358490566,28,318.0,0.0,126.0,6.0,861.0,737.0,40.06,39.319954183801386
0.6550522648083623,28,287.0,121.0,94.0,9.0,904.0,696.0,41.94,39.52926274829526
0.5337423312883436,28,326.0,166.0,0.0,9.0,882.0,790.0,61.23,45.21084697810367
0.5421348314606742,28,356.0,0.0,142.0,11.0,801.0,778.0,40.87,44.75067611329104
1.356060606060606,28,132.0,207.0,161.0,5.0,867.0,736.0,33.3,24.53037940361512
0.577639751552795,28,322.0,149.0,0.0,8.0,951.0,709.0,52.42,42.927366614428045
1.103658536585366,28,164.0,0.0,200.0,13.0,849.0,846.0,15.09,28.077349417081134
0.5414012738853503,28,314.0,0.0,113.0,10.0,925.0,783.0,38.46,44.79042655168182
0.5669781931464174,28,321.0,0.0,128.0,11.0,870.0,780.0,37.26,43.4549862581842
1.6928571428571428,28,140.0,164.0,128.0,6.0,869.0,656.0,35.23,21.209475239542684
0.6145833333333334,28,288.0,121.0,0.0,7.0,908.0,829.0,42.13,41.217288713248905
0.7046979865771812,28,298.0,0.0,107.0,11.0,880.0,744.0,31.87,37.68028216663291
0.7358490566037735,28,265.0,111.0,86.0,6.0,833.0,790.0,41.54,36.6265230775174
1.05,28,160.0,250.0,0.0,12.0,1049.0,688.0,39.45,29.01013700906155
1.1024096385542168,28,166.0,260.0,0.0,13.0,859.0,827.0,37.91,28.098203162078374
0.6521739130434783,28,276.0,116.0,90.0,9.0,870.0,768.0,44.28,39.643576473908716
0.6086956521739131,28,322.0,0.0,116.0,10.0,818.0,813.0,31.18,41.4782833380406
1.2953020134228188,28,149.0,139.0,109.0,6.0,892.0,780.0,23.69,25.278929833676653
1.1069182389937107,28,159.0,187.0,0.0,11.0,990.0,789.0,32.76,28.02310344146417
0.7701149425287356,28,261.0,100.0,78.0,9.0,864.0,761.0,32.4,35.54953257037595
1.0421940928270041,28,237.0,92.0,71.0,6.0,853.0,695.0,28.63,29.15243369336511
0.5686900958466453,28,313.0,0.0,113.0,8.0,1002.0,689.0,36.8,43.36916459288925
1.2451612903225806,28,155.0,183.0,0.0,9.0,1047.0,697.0,18.28,25.94188618524124
1.3835616438356164,28,146.0,230.0,0.0,3.0,827.0,872.0,33.06,24.20954554320692
0.7466216216216216,28,296.0,0.0,107.0,11.0,819.0,778.0,31.42,36.279125190431344
1.4736842105263157,28,133.0,210.0,0.0,3.0,949.0,795.0,31.03,23.228202706324897
0.5686900958466453,28,313.0,145.0,0.0,8.0,867.0,824.0,44.39,43.36916459288925
1.2105263157894737,28,152.0,0.0,112.0,8.0,992.0,816.0,12.18,26.42622998994804
1.1633986928104576,28,153.0,145.0,113.0,8.0,1002.0,689.0,25.56,27.123379620690287
1.4285714285714286,28,140.0,133.0,103.0,7.0,916.0,753.0,36.44,23.706620917371957
1.1812080536912752,28,149.0,236.0,0.0,13.0,847.0,893.0,32.96,26.854518698653965
0.7066666666666667,28,300.0,0.0,120.0,10.0,878.0,728.0,23.84,37.6114150678109
1.1633986928104576,28,153.0,145.0,113.0,8.0,867.0,824.0,26.23,27.123379620690287
1.0675675675675675,28,148.0,0.0,137.0,16.0,1002.0,830.0,17.95,28.69620743803051
0.6104294478527608,28,326.0,0.0,138.0,11.0,801.0,792.0,40.68,41.40099314553194
1.1633986928104576,28,153.0,145.0,0.0,8.0,1000.0,822.0,19.01,27.123379620690287
0.7442748091603053,28,262.0,111.0,86.0,5.0,895.0,733.0,33.72,36.3540964919873
1.3924050632911393,28,158.0,0.0,195.0,11.0,898.0,713.0,8.54,24.108609615122475
1.1059602649006623,28,151.0,0.0,185.0,16.0,1074.0,678.0,13.46,28.039017991544924
0.7289377289377289,28,273.0,0.0,90.0,11.0,931.0,762.0,32.24,36.85386996106722
